primerid	Pr(>Chisq)	coef	FDR	gene_name	signif	diff_exp	prop_exp_X	prop_exp_Y	prop_exp_raw_X	prop_exp_raw_Y
NME4	0.1477258550347778	0.0090235110713234	0.8427461517825267	NME4		No-significant				
GGT2	0.1477544938052837	-0.0051191765318766	0.8427461517825267	GGT2		No-significant				
ZNF608	0.1477770656520335	0.0858954256909549	0.8427461517825267	ZNF608		No-significant				
LOC102723883	0.1477871242065552	0.0888428057475194	0.8427461517825267	LOC102723883		No-significant				
MOSPD3	0.1478169207087624	-0.0291580845124974	0.8427461517825267	MOSPD3		No-significant				
RIOK1	0.147834458351774	-0.0590520024184798	0.8427461517825267	RIOK1		No-significant				
CYP27C1	0.1478568947636607	0.0244017084819516	0.8427461517825267	CYP27C1		No-significant				
LINC01801	0.1478840846780007	-0.0071410714209299	0.8427461517825267	LINC01801		No-significant				
LRRC1	0.147904855293789	0.0739740790331732	0.8427461517825267	LRRC1		No-significant				
LARP6	0.1479447416762221	-0.1210239575916025	0.8427461517825267	LARP6		No-significant				
H2AX	0.1479485092262778	0.2471499192413337	0.8427461517825267	H2AX		No-significant				
DDX20	0.1479711822984578	-0.045309276077399	0.8427461517825267	DDX20		No-significant				
RAC1	0.1479859172269015	0.0305921656176387	0.8427461517825267	RAC1		No-significant				
C5orf38	0.1480399503423231	0.0416861839206051	0.8427461517825267	C5orf38		No-significant				
DPY19L2	0.148104011217496	0.1292814473011647	0.8427461517825267	DPY19L2		No-significant				
LOC101927296	0.1481081490231123	-0.0006090863429758	0.8427461517825267	LOC101927296		No-significant				
KPNA7	0.1481305032804834	-0.0177269611849698	0.8427461517825267	KPNA7		No-significant				
LOC339059	0.1481339674670943	0.0064771858919798	0.8427461517825267	LOC339059		No-significant				
AP5Z1	0.1482074162653879	-0.000197318692605	0.8428643512219959	AP5Z1		No-significant				
LOC105375535	0.148232589991213	-0.0003710658666378	0.8428643512219959	LOC105375535		No-significant				
NCF2	0.1482508443848965	0.0212706397955407	0.8428643512219959	NCF2		No-significant				
ZNF598	0.1483045102379208	-0.0027554268422468	0.8429873133247295	ZNF598		No-significant				
GJA9-MYCBP	0.1484419029164703	-0.007637862278801	0.8435860366173149	GJA9-MYCBP		No-significant				
LOC107984704	0.1485290442275861	0.0076734041497334	0.8437174060425225	LOC107984704		No-significant				
LOC101927445	0.1485291511397447	-0.0005019273940517	0.8437174060425225	LOC101927445		No-significant				
SNU13	0.1485789165769773	-0.0493981269523453	0.8438179263918469	SNU13		No-significant				
MCMDC2	0.1486451448380262	0.1683596776621356	0.8440118797967516	MCMDC2		No-significant				
CNTN4	0.1487627340761084	0.0385786219659362	0.8442835904112217	CNTN4		No-significant				
LOC105375489	0.1487786114030801	-2.9021795006427168e-05	0.8442835904112217	LOC105375489		No-significant				
NEURL1-AS1	0.1487892599854376	-0.0001823697147136	0.8442835904112217	NEURL1-AS1		No-significant				
OLFML2A	0.1488448603131236	-0.0272224262555955	0.8444169824404721	OLFML2A		No-significant				
MED21	0.1488932536894358	0.0874854799445347	0.8445094397664228	MED21		No-significant				
BPIFB4	0.1489351460534631	0.0038807641795205	0.844564992016966	BPIFB4		No-significant				
ATF2	0.1489689014419219	-0.1076073242795695	0.8445743880068629	ATF2		No-significant				
DUSP7	0.149010979531004	0.019145757806413	0.8446309550667337	DUSP7		No-significant				
CFAP70	0.1491080664241201	0.1226643122873356	0.8449992340623409	CFAP70		No-significant				
MARVELD2	0.1491535783308779	0.0326309994775236	0.8450139848699931	MARVELD2		No-significant				
ZNF585A	0.1492065261583402	0.0238228572940385	0.8450139848699931	ZNF585A		No-significant				
P4HA3-AS1	0.1492070148109603	-8.1024977877376e-07	0.8450139848699931	P4HA3-AS1		No-significant				
MFGE8	0.1492754527289909	-0.0011992006196479	0.8451301071515691	MFGE8		No-significant				
GABRA5	0.1493463933384003	0.100578524207365	0.8451301071515691	GABRA5		No-significant				
KLHDC4	0.1493578696736485	-0.0490930497007238	0.8451301071515691	KLHDC4		No-significant				
ZNF594-DT	0.1494496936839926	0.0262725203533957	0.8451301071515691	ZNF594-DT		No-significant				
OR2A5	0.1494627363345461	0.0392994606338816	0.8451301071515691	OR2A5		No-significant				
FMNL1-DT	0.1494647683732136	0.0064963054813522	0.8451301071515691	FMNL1-DT		No-significant				
LOC105376598	0.1494658134130537	-0.3017340870992017	0.8451301071515691	LOC105376598		No-significant				
PLB1	0.1494970353015269	0.1075145692840415	0.8451301071515691	PLB1		No-significant				
LOC105376578	0.1495554404088964	-0.0597420290408833	0.8451301071515691	LOC105376578		No-significant				
RBM46	0.1495708643677263	0.0946293778103269	0.8451301071515691	RBM46		No-significant				
POTEF	0.1495808341823068	-1.2627573681145421e-08	0.8451301071515691	POTEF		No-significant				
LOC105378867	0.1496221301807383	0.0525226421240228	0.8451819427470132	LOC105378867		No-significant				
NPIPB11	0.1497342766374703	-0.0171426662931231	0.8454303203987936	NPIPB11		No-significant				
RFC1	0.1497365930463056	0.1105486324310502	0.8454303203987936	RFC1		No-significant				
URB1	0.1497759824270405	-0.070629814823265	0.8454303203987936	URB1		No-significant				
USP4	0.1498254271417058	0.0453736388137229	0.8454303203987936	USP4		No-significant				
SGTA	0.1498312531367223	-5.9732466092353725e-06	0.8454303203987936	SGTA		No-significant				
HTR7	0.1498838098528314	0.0761644092547828	0.8454303203987936	HTR7		No-significant				
EEFSEC	0.1499332054946866	0.0488490126467227	0.8454303203987936	EEFSEC		No-significant				
ADCY1	0.1499502602096412	-0.0008469728639508	0.8454303203987936	ADCY1		No-significant				
CDC20	0.1499562529645876	-0.0425560091311293	0.8454303203987936	CDC20		No-significant				
SLC27A1	0.1500462328669295	0.015485767846877	0.8454303203987936	SLC27A1		No-significant				
KCNH1	0.1500616929469622	-0.013480836429382	0.8454303203987936	KCNH1		No-significant				
LOC105377862	0.1500697666178817	0.0333564031828015	0.8454303203987936	LOC105377862		No-significant				
LOC105376065	0.1500842376212488	0.0237009420286242	0.8454303203987936	LOC105376065		No-significant				
INPP5J	0.1501232880534783	0.0282181060716181	0.8454303203987936	INPP5J		No-significant				
CNTROB	0.1501514388028718	0.0255358915500613	0.8454303203987936	CNTROB		No-significant				
MAP2K4	0.1501801960148966	-0.0398110137129261	0.8454303203987936	MAP2K4		No-significant				
LOC102723380	0.1502999765371154	0.0189211736303495	0.8455341155473275	LOC102723380		No-significant				
ATP13A1	0.1503335730856171	0.0060435282350561	0.8455341155473275	ATP13A1		No-significant				
RBMXL3	0.1503469727346714		0.8455341155473275	RBMXL3		No-significant				
CCDC39	0.1503725492760882	0.0157861888138023	0.8455341155473275	CCDC39		No-significant				
RHD	0.1504437251724205	0.0510021971268141	0.8455341155473275	RHD		No-significant				
LOC105373946	0.1504756249596077	0.0470660426476483	0.8455341155473275	LOC105373946		No-significant				
LOC101930028	0.1505019928105011	-0.0099686001728269	0.8455341155473275	LOC101930028		No-significant				
RAB6A	0.1505572500471344	0.0352118318784122	0.8455341155473275	RAB6A		No-significant				
PRPF18	0.1505617559228435	0.0999354641242577	0.8455341155473275	PRPF18		No-significant				
LOC105379051	0.1506075375999461	-0.0196017483080434	0.8455341155473275	LOC105379051		No-significant				
CCN5	0.1506160301880245	0.0016045668851706	0.8455341155473275	CCN5		No-significant				
HIPK4	0.150619329087244	0.1547330984928774	0.8455341155473275	HIPK4		No-significant				
TULP2	0.1506613321555685	-0.1101260423138363	0.8455341155473275	TULP2		No-significant				
LOC105373766	0.1506684293467377	-3.255616343064048e-06	0.8455341155473275	LOC105373766		No-significant				
LOC105372395	0.1506806577911758	-0.0009838842801283	0.8455341155473275	LOC105372395		No-significant				
ITGB5	0.150777640475644	0.0522842721016023	0.8458979266940612	ITGB5		No-significant				
LINC01884	0.1508885344099102	0.0014725328023842	0.8460431392964693	LINC01884		No-significant				
MOSMO	0.150913938909572	0.0280048196537654	0.8460431392964693	MOSMO		No-significant				
ESD	0.1509142518079727	-0.0647869470502517	0.8460431392964693	ESD		No-significant				
OGN	0.1509824856337663	-0.0042648158856536	0.8460431392964693	OGN		No-significant				
WDR46	0.1509887693319281	-0.0020262811042108	0.8460431392964693	WDR46		No-significant				
ANKUB1	0.1509964496099201	-0.1270103495757105	0.8460431392964693	ANKUB1		No-significant				
LOC100132202	0.1511133993762585	-0.0695292569312621	0.8465181529461601	LOC100132202		No-significant				
GDPD3	0.1511463982525097	-5.514563753328217e-06	0.8465227822094588	GDPD3		No-significant				
SLPI	0.1512321677695914	-0.0011928731819711	0.8466603079848077	SLPI		No-significant				
WDR5	0.1512353088905669	-0.0690657219931182	0.8466603079848077	WDR5		No-significant				
IL1RN	0.1513366136316589	9.853159180087584e-06	0.8470472192887065	IL1RN		No-significant				
IFIT3	0.151408305396469	0.0634861256982154	0.8471686405556704	IFIT3		No-significant				
SNRPN	0.1514227012972528	-0.0071395835451294	0.8471686405556704	SNRPN		No-significant				
OR1I1	0.1514769780419848	-0.0072620399932321	0.8472921441838234	OR1I1		No-significant				
LINC01802	0.151518500360482	0.0034827203726229	0.8473442681158347	LINC01802		No-significant				
LINC01938	0.1515634935086474	-0.1356945922074726	0.8474157758605038	LINC01938		No-significant				
LOC101929650	0.1516717215656113	0.0002475910734795	0.8477086731106512	LOC101929650		No-significant				
ERLIN2	0.1516803144194643	-0.0429470505903618	0.8477086731106512	ERLIN2		No-significant				
EGFLAM	0.1517689266791246	-0.0065716782660476	0.8477554924760689	EGFLAM		No-significant				
CAST	0.1517774988464085	-0.0058640636715299	0.8477554924760689	CAST		No-significant				
SLC9A7	0.1518071997523414	0.0062440710586684	0.8477554924760689	SLC9A7		No-significant				
LINC01585	0.1518485860146262	-0.0003433616208482	0.8477554924760689	LINC01585		No-significant				
LOC101929066	0.1518916326333138	-0.0488636022895086	0.8477554924760689	LOC101929066		No-significant				
SLC25A42	0.1519112375542297	0.0434663956849491	0.8477554924760689	SLC25A42		No-significant				
ERBB4	0.1519142272356592	0.0242833856664646	0.8477554924760689	ERBB4		No-significant				
CYP2F1	0.1519871812979203	0.0992465701961466	0.8479456280638474	CYP2F1		No-significant				
CTCF-DT	0.1520127518842037	0.0123626371111758	0.8479456280638474	CTCF-DT		No-significant				
NEK4	0.1521510914425783	-0.1551596065742985	0.8485374137425011	NEK4		No-significant				
SARM1	0.1522736112339723	-0.0048930208189518	0.8490407414257849	SARM1		No-significant				
GOLGA7	0.152469185429719	-0.0221730474474914	0.8493331584095548	GOLGA7		No-significant				
ADAD1	0.1524835128036983	0.1342035499182399	0.8493331584095548	ADAD1		No-significant				
LINC01628	0.1525440513029524	-0.1360030599693052	0.8493331584095548	LINC01628		No-significant				
MEOX2	0.1526402058566097	0.1406503975017689	0.8493331584095548	MEOX2		No-significant				
LOC105373163	0.1526435640119839	-0.0027661552590606	0.8493331584095548	LOC105373163		No-significant				
LOC100506235	0.1527696756342941	-0.1121995253467131	0.8493331584095548	LOC100506235		No-significant				
NOMO2	0.1527758624607683	0.0122064141510322	0.8493331584095548	NOMO2		No-significant				
amplicon-chrX-TMEM185A	0.1527928191823494	0.0457646603949965	0.8493331584095548	mc/ampl_TMEM185A		No-significant				
GPC5	0.1528018866846562	0.0869830762697981	0.8493331584095548	GPC5		No-significant				
OSMR-DT	0.1528066060614263	0.0010736285360017	0.8493331584095548	OSMR-DT		No-significant				
PCGF6	0.1528306328707527	0.0070397386701209	0.8493331584095548	PCGF6		No-significant				
LINC01684	0.1528531524053482	0.0024542662253281	0.8493331584095548	LINC01684		No-significant				
LINC02291	0.1529088355966091	-0.0004646790253744	0.8493331584095548	LINC02291		No-significant				
PRUNE1	0.1529099792053657	-0.0005678724081604	0.8493331584095548	PRUNE1		No-significant				
GNG12	0.1529348292392376	-0.0940810184693473	0.8493331584095548	GNG12		No-significant				
LOC101927389	0.1529481386468732	-0.0190141537575978	0.8493331584095548	LOC101927389		No-significant				
CDK5RAP1	0.1529560876905844	-0.0049460596331739	0.8493331584095548	CDK5RAP1		No-significant				
GATM	0.1529656406887907	0.0616698986179281	0.8493331584095548	GATM		No-significant				
XKR7	0.1529746990473042	0.0073498743286334	0.8493331584095548	XKR7		No-significant				
GLP1R	0.1530332987595356	-0.0008107714236437	0.8493331584095548	GLP1R		No-significant				
BSN-DT	0.1531239829313949	0.0073308322932529	0.8493331584095548	BSN-DT		No-significant				
DPH1	0.1532350108005695	-0.0478204353795374	0.8493331584095548	DPH1		No-significant				
TSGA10IP	0.1532443910880765	-0.1130259245971669	0.8493331584095548	TSGA10IP		No-significant				
LZTR1	0.1532642353403036	-0.0016223682146104	0.8493331584095548	LZTR1		No-significant				
MYH11	0.1532933461795809	-0.001358875901636	0.8493331584095548	MYH11		No-significant				
LOC102724511	0.1532976522620389	-0.0014526666890948	0.8493331584095548	LOC102724511		No-significant				
LOC103908604	0.1533065710107838	-0.0063465702580462	0.8493331584095548	LOC103908604		No-significant				
DYSF	0.1533168640430638	0.0028642403177839	0.8493331584095548	DYSF		No-significant				
CNN3	0.1533187509276907	-0.0650528664836743	0.8493331584095548	CNN3		No-significant				
CEP126	0.1533453166523641	0.1947413224092734	0.8493331584095548	CEP126		No-significant				
BMPR1B-DT	0.1534115854399474	-0.0375760168765348	0.8493331584095548	BMPR1B-DT		No-significant				
SERP2	0.1534492106655601	-0.0282195321031732	0.8493331584095548	SERP2		No-significant				
CEP170B	0.153493022969796	-0.0013774302350441	0.8493331584095548	CEP170B		No-significant				
LRRC9	0.1535291846923571	-0.0876458265318728	0.8493331584095548	LRRC9		No-significant				
PFDN6	0.1535363299542788	-0.1076375513183565	0.8493331584095548	PFDN6		No-significant				
LOC102724848	0.1535997257542135	-0.0276905923865306	0.8493331584095548	LOC102724848		No-significant				
RASA3	0.1536010863792463	-0.0056431920556729	0.8493331584095548	RASA3		No-significant				
EVPLL	0.1536029105955223	-0.0224475780042287	0.8493331584095548	EVPLL		No-significant				
IFT74	0.1536156543441806	0.0344604024777301	0.8493331584095548	IFT74		No-significant				
SAYSD1	0.1536172279139203	0.1913386454655301	0.8493331584095548	SAYSD1		No-significant				
JUNB	0.1536929408578236	0.0361078630132038	0.8495732478678686	JUNB		No-significant				
HECTD2	0.1537470972353685	0.0020672123656365	0.849694102595467	HECTD2		No-significant				
DVL3	0.1538589784546919	0.0548213735714414	0.8499813121041531	DVL3		No-significant				
LOC107985436	0.153863673972031	-2.7872251623595195e-11	0.8499813121041531	LOC107985436		No-significant				
LOC105372049	0.1539542432937716	0.0044817494606745	0.8503031170331065	LOC105372049		No-significant				
TNRC18	0.1540409562350132	0.0141954013341066	0.8506034922257436	TNRC18		No-significant				
SMPD4	0.1542808582757894	0.0011227799965268	0.8517494634814461	SMPD4		No-significant				
PGS1	0.1543586662094387	-0.0073965358649942	0.8518841329317747	PGS1		No-significant				
LOC105375183	0.1543700040216898	0.0028614245466123	0.8518841329317747	LOC105375183		No-significant				
LRRC37A2	0.1546372333134126	-0.007585372234488	0.8523305229187061	LRRC37A2		No-significant				
LOC102724219	0.154642483210363	-0.0064910104847034	0.8523305229187061	LOC102724219		No-significant				
ARHGEF3	0.1546899110936664	0.0736457114196708	0.8523305229187061	ARHGEF3		No-significant				
GAL3ST3	0.1546964112546709		0.8523305229187061	GAL3ST3		No-significant				
HPCA	0.154705376134953	-8.316048594199749e-07	0.8523305229187061	HPCA		No-significant				
REPS1	0.1547110603141475	0.0824528922391036	0.8523305229187061	REPS1		No-significant				
CASC17	0.1547155291286767	-0.0001617953433118	0.8523305229187061	CASC17		No-significant				
COMETT	0.1547265494732251	0.016750429594193	0.8523305229187061	COMETT		No-significant				
FBXW4	0.1547424334137526	1.0069029249699798e-05	0.8523305229187061	FBXW4		No-significant				
UBE2N	0.1547961254878469	-0.0345302062679236	0.8523873722580955	UBE2N		No-significant				
LOC107987121	0.1548263862733205	-1.825396301608539e-05	0.8523873722580955	LOC107987121		No-significant				
PIGT	0.1548702753594583	-0.0051187454010847	0.8523873722580955	PIGT		No-significant				
EDN1	0.1548994661643822	-0.000133000798904	0.8523873722580955	EDN1		No-significant				
UBL4B	0.1549341182548893	-0.0696431959209663	0.8523873722580955	UBL4B		No-significant				
LOC105369183	0.1549673407896496	6.1000338631998384e-05	0.8523873722580955	LOC105369183		No-significant				
ELMOD2	0.1550152972823355	0.0052749159854785	0.8523873722580955	ELMOD2		No-significant				
SLC24A3	0.1550293570026575	-0.0022237549816138	0.8523873722580955	SLC24A3		No-significant				
ANKDD1B	0.1551393521613108	0.0398888202098947	0.8523873722580955	ANKDD1B		No-significant				
PPP1R2B	0.155157421243408	0.1799413930838507	0.8523873722580955	PPP1R2B		No-significant				
CA5BP1-CA5B	0.1551779493302916	0.0121402319325245	0.8523873722580955	CA5BP1-CA5B		No-significant				
LOC105374699	0.155182353671491	-0.1097872049611048	0.8523873722580955	LOC105374699		No-significant				
KLHDC1	0.1551869422720871	-0.0276215191637378	0.8523873722580955	KLHDC1		No-significant				
LOC105376547	0.1552379315812033	0.3241814411921612	0.8523873722580955	LOC105376547		No-significant				
KCTD20	0.1552425920401563	0.102781469899999	0.8523873722580955	KCTD20		No-significant				
KLHL2	0.1553503833353809	0.0452536462917464	0.8523873722580955	KLHL2		No-significant				
ARRDC3-AS1	0.1553548908075076	0.107044491484327	0.8523873722580955	ARRDC3-AS1		No-significant				
ALDH18A1	0.1553624665789703	-0.0002988512872358	0.8523873722580955	ALDH18A1		No-significant				
LINC02619	0.1554049185525902	0.0578253728117891	0.8523873722580955	LINC02619		No-significant				
SRSF9	0.1554151026803425	-0.0134140900330401	0.8523873722580955	SRSF9		No-significant				
SPATA13	0.1554451129419757	0.1426166536091508	0.8523873722580955	SPATA13		No-significant				
LOC400622	0.1554654530049635		0.8523873722580955	LOC400622		No-significant				
DCTN3	0.1555454778134064	0.0625951044223279	0.8525067734106099	DCTN3		No-significant				
ITIH2	0.1555698179726018	0.003826934456789	0.8525067734106099	ITIH2		No-significant				
LOC105369416	0.1556141281588486	-0.0002803075960116	0.8525067734106099	LOC105369416		No-significant				
SGIP1	0.1556168300657935	-0.0002800883609573	0.8525067734106099	SGIP1		No-significant				
TENT5A	0.15568737891591	0.0050025323822139	0.8525945711789049	TENT5A		No-significant				
AKAIN1	0.1557248171746864	-0.0172676732714128	0.8525945711789049	AKAIN1		No-significant				
LOC105379397	0.1557411980946	0.0141321651142894	0.8525945711789049	LOC105379397		No-significant				
LOC105376940	0.1557825634300446	-0.0005044868664305	0.8525945711789049	LOC105376940		No-significant				
SFR1	0.1557948729943818	0.2580522362203359	0.8525945711789049	SFR1		No-significant				
CDK12	0.1558360643390089	0.1144073033448701	0.8526426543747145	CDK12		No-significant				
APBB1	0.1558934456913684	-0.0271913189528399	0.8527226076797999	APBB1		No-significant				
WDR93	0.1559154935218728	-0.073897181991038	0.8527226076797999	WDR93		No-significant				
GEMIN4	0.1560213746040027	0.0028241877879781	0.8531243575603739	GEMIN4		No-significant				
CLDN11	0.1561204866951325	0.0816607587717934	0.8533576743459739	CLDN11		No-significant				
USP7-AS1	0.1561289086463027	0.1144526817244403	0.8533576743459739	USP7-AS1		No-significant				
LOC107986767	0.1562990789380837	0.0095138619953213	0.8541103561825253	LOC107986767		No-significant				
AP1M2	0.1563977333447845	-0.0066531639704859	0.8544720016129508	AP1M2		No-significant				
LOC105377515	0.1565456033436333	-0.0064444212635761	0.8550375944223737	LOC105377515		No-significant				
TMEM179	0.1565662484770065		0.8550375944223737	TMEM179		No-significant				
GFM2	0.1566392394020928	-0.067265278121008	0.8552281007141826	GFM2		No-significant				
LINC01249	0.1566661388508042	-0.0705043244247685	0.8552281007141826	LINC01249		No-significant				
LOC105372956	0.156703772503299	0.0001455632554358	0.8552561008311149	LOC105372956		No-significant				
TTTY15	0.1568195284383173	-0.2659019689656301	0.8555533495948514	TTTY15		No-significant				
ZNF816	0.1568232671441155	0.0022446245418316	0.8555533495948514	ZNF816		No-significant				
MRPS5	0.156894820596877	0.0079077123477497	0.8557662768542763	MRPS5		No-significant				
LOC105379225	0.1570553481554603	-8.2605031814992e-06	0.8563405981947299	LOC105379225		No-significant				
PRRT3-AS1	0.1570652070115447	0.0279416516653347	0.8563405981947299	PRRT3-AS1		No-significant				
RRN3	0.1571410257572849	0.0480277470968374	0.8564646610797891	RRN3		No-significant				
NBEAL1	0.1572075588701321	0.1494905973643254	0.8564646610797891	NBEAL1		No-significant				
RALY	0.1572225984732022	0.0893838695669016	0.8564646610797891	RALY		No-significant				
DIAPH3	0.1572711170035801	0.0775399588623533	0.8564646610797891	DIAPH3		No-significant				
F10-AS1	0.157282982130544	0.0986662411517724	0.8564646610797891	F10-AS1		No-significant				
PAGE1	0.1572876664602406	-0.0466085018481512	0.8564646610797891	PAGE1		No-significant				
NLRP2	0.1573252888181498	-0.004694019238837	0.8564646610797891	NLRP2		No-significant				
RALGAPA1	0.1573483646875836	-0.0202007856204774	0.8564646610797891	RALGAPA1		No-significant				
MPP2	0.1574185028184765	-0.0001079384265839	0.8564821316836813	MPP2		No-significant				
MAFG	0.1574254456190513	-4.426454791428477e-06	0.8564821316836813	MAFG		No-significant				
LOC105370739	0.1574914975981887	-0.0100541481661751	0.8564821316836813	LOC105370739		No-significant				
PLUT	0.15752288589256	-0.0139860348863202	0.8564821316836813	PLUT		No-significant				
PTX3	0.1575242402580035	0.0004536745951949	0.8564821316836813	PTX3		No-significant				
LOC105372582	0.1575683446045936	-2.284162823523265e-06	0.8564821316836813	LOC105372582		No-significant				
LOC105371121	0.1575997766059758	-0.0244383315394522	0.8564821316836813	LOC105371121		No-significant				
H1-1	0.157618871583076		0.8564821316836813	H1-1		No-significant				
ZNHIT2	0.1576445334350892	-0.0824188021271306	0.8564821316836813	ZNHIT2		No-significant				
TP53TG3C	0.157721634213605	0.0040974375418174	0.8566129153056738	TP53TG3C		No-significant				
LOC101559451	0.1577337174922465	-0.0178350830998206	0.8566129153056738	LOC101559451		No-significant				
NKAPD1	0.1578845815137172	0.2379373880779313	0.8570986725961731	NKAPD1		No-significant				
LOC112268421	0.1578883120277307	-3.239111708988005e-06	0.8570986725961731	LOC112268421		No-significant				
LOC107986766	0.1580341847519128	-0.0010866398827599	0.8572213001626836	LOC107986766		No-significant				
LOC107985484	0.1581176291910438	-0.0030413011129686	0.8572213001626836	LOC107985484		No-significant				
ADCK2	0.1581325656760875	-0.2044728128529689	0.8572213001626836	ADCK2		No-significant				
LOC101928651	0.1581643060270035	0.0613631018525394	0.8572213001626836	LOC101928651		No-significant				
TP53TG3F	0.1581790978591864	0.0039389705220337	0.8572213001626836	TP53TG3F		No-significant				
RASGRF2-AS1	0.158200909224661	-0.0038088073731241	0.8572213001626836	RASGRF2-AS1		No-significant				
FOXJ2	0.158238519274145	0.0001667522980737	0.8572213001626836	FOXJ2		No-significant				
HMOX2	0.1582426401144107	0.0198206185929992	0.8572213001626836	HMOX2		No-significant				
PCLO	0.1582893044488277	0.0143472084327534	0.8572213001626836	PCLO		No-significant				
XDH	0.1582915899448932	-0.0040172525662853	0.8572213001626836	XDH		No-significant				
UBXN2A	0.1583523944880124	-0.0596204593542924	0.8572213001626836	UBXN2A		No-significant				
ELAPOR2	0.1584236956049848	-0.032316298984657	0.8572213001626836	ELAPOR2		No-significant				
LOC102724744	0.158449279040283	0.0964521839678643	0.8572213001626836	LOC102724744		No-significant				
FILIP1	0.1584618969414596	-0.0072825953535003	0.8572213001626836	FILIP1		No-significant				
LOC107985474	0.1584917196129559	0.0051544002380001	0.8572213001626836	LOC107985474		No-significant				
CANX	0.1584974406418162	-0.0338632599328009	0.8572213001626836	CANX		No-significant				
ZNF318	0.1585038904204254	-0.0044981396918523	0.8572213001626836	ZNF318		No-significant				
EPM2AIP1	0.1585263698142073	-0.0797939700385642	0.8572213001626836	EPM2AIP1		No-significant				
ZNF32-AS3	0.1585441656181786	-0.0026044388243744	0.8572213001626836	ZNF32-AS3		No-significant				
LOC105370340	0.1586323110594877	-0.0001492773599983	0.8572213001626836	LOC105370340		No-significant				
TP53INP2	0.1586488067890223	-0.0156339620496598	0.8572213001626836	TP53INP2		No-significant				
LOC101927814	0.1586709675278186	0.0718068144155808	0.8572213001626836	LOC101927814		No-significant				
LOC105373668	0.1587690306925175	-0.0094463735012334	0.8572213001626836	LOC105373668		No-significant				
CD24	0.158802797709285	4.924853010107763e-06	0.8572213001626836	CD24		No-significant				
ARNT2	0.1588519767561172	-0.0467137639754208	0.8572213001626836	ARNT2		No-significant				
POGLUT2	0.1588622259624693	0.0158632268260279	0.8572213001626836	POGLUT2		No-significant				
LOC101927604	0.1589500472685845	0.2707109287358739	0.8572213001626836	LOC101927604		No-significant				
BRWD1-AS1	0.1589509230823968	-0.0051124526605851	0.8572213001626836	BRWD1-AS1		No-significant				
LOC102724711	0.1589738917482418	-0.1186658770853795	0.8572213001626836	LOC102724711		No-significant				
LOC101928283	0.1589803995252818	0.0134539534142585	0.8572213001626836	LOC101928283		No-significant				
CCDC113	0.1589821279614816	0.0116985786676104	0.8572213001626836	CCDC113		No-significant				
LOC101928543	0.1589901321537737	0.0024245653281559	0.8572213001626836	LOC101928543		No-significant				
LOC105375185	0.1590085174546976	0.0565618030463198	0.8572213001626836	LOC105375185		No-significant				
LOC102723568	0.1590185909886766	0.0214437648224544	0.8572213001626836	LOC102723568		No-significant				
PDCD2	0.1590813434187967	-0.0499121112136952	0.8573348281341477	PDCD2		No-significant				
BTG2	0.1591419340356514	-0.0068325282634498	0.8573348281341477	BTG2		No-significant				
ZBTB44-DT	0.1591578761697716	0.1346832129577096	0.8573348281341477	ZBTB44-DT		No-significant				
DISC1FP1	0.1591699846243277	0.0006257657879423	0.8573348281341477	DISC1FP1		No-significant				
FAM187A	0.1592803466607914	-0.0449243543759362	0.8577536801757559	FAM187A		No-significant				
ARIH2	0.1593598496537938	0.1507358044580272	0.8580062132372874	ARIH2		No-significant				
C12orf75	0.1594619188277742	-0.0024106497353552	0.8581471292802657	C12orf75		No-significant				
CCNA1	0.1594667565181353	0.1305504560328552	0.8581471292802657	CCNA1		No-significant				
NUTM2A	0.1594838652394534	0.2478730343385796	0.8581471292802657	NUTM2A		No-significant				
C1R	0.159552675995844	0.0095356753577954	0.858309700352834	C1R		No-significant				
LOC107986400	0.1595884190785476	-0.1027730590877103	0.858309700352834	LOC107986400		No-significant				
LOC107984542	0.1596198079276569	-0.0047484473037738	0.858309700352834	LOC107984542		No-significant				
SHROOM4	0.1596445604107164	0.0146692192086434	0.858309700352834	SHROOM4		No-significant				
ITGB1	0.159715458944132	0.0298528777567984	0.8584022754425786	ITGB1		No-significant				
LINC01608	0.1597270272334625	0.0187742144726654	0.8584022754425786	LINC01608		No-significant				
ADAT1	0.1598145002887335	-0.0537713781227359	0.8586006938634483	ADAT1		No-significant				
HDHD5	0.1598303249814036	0.0007330491086796	0.8586006938634483	HDHD5		No-significant				
LOC105377177	0.1598618424763238	0.0780508363401273	0.8586006938634483	LOC105377177		No-significant				
FLVCR1	0.1600065683091943	0.3048503244800358	0.8589847707467679	FLVCR1		No-significant				
LOC105369682	0.1600230362903305	-0.0024598416553193	0.8589847707467679	LOC105369682		No-significant				
EARS2	0.1600312916616242	-0.0052530787610441	0.8589847707467679	EARS2		No-significant				
ERCC3	0.160098203856618	0.0116019410834585	0.8591686599786529	ERCC3		No-significant				
STK33	0.1602102054826416	0.0084118841790933	0.8593076203719842	STK33		No-significant				
LOC102724407	0.160232211480928	0.2882573604754083	0.8593076203719842	LOC102724407		No-significant				
DOCK8-AS1	0.1602406099542143	-0.0023631637906873	0.8593076203719842	DOCK8-AS1		No-significant				
PYCR1	0.1602547314216071	0.042286441765001	0.8593076203719842	PYCR1		No-significant				
ICA1L	0.1603416222976617	0.1374127197278269	0.8595983630595102	ICA1L		No-significant				
